excentricidad_orb;altura;sentido;geoestacionario;circular
84053634,91;28591746,1;positivo;True;
19730749,72;87467422,19;positivo;False;
45888215,53;75375457,15;negativo;True;
65939967,78;27062772,27;negativo;False;
7301263,61;43008080,18;negativo;True;
51344353,24;89724915,61;negativo;False;
54841739,24;37320421,95;negativo;True;
64219475,11;17736766,1;positivo;False;
49608086,94;16030252,79;positivo;False;
79014599,81;52417952,24;positivo;True;
20946753,92;57995363,6;positivo;True;
73882697,13;44915773,08;negativo;True;
59678864,87;70732085,32;negativo;False;
99929616,24;85096206,77;negativo;False;
82322275,16;19546570,92;negativo;False;
27277926,81;6015364,65;positivo;True;
25155816,14;73547736,4;positivo;True;
14769273,98;24686973,72;positivo;True;
20401067,1;1814773,34;positivo;True;
31033811,48;99634599,68;positivo;True;
29247705,93;77491696,65;positivo;True;
61629806,37;27909439,98;positivo;True;
34134888,01;81671453,84;positivo;True;
24791675,95;81582079,9;positivo;False;
85620491,16;8379544,12;positivo;True;
29082222,55;45092686,06;negativo;True;
59395104,45;4706534,59;positivo;True;
61328500,93;6394541,5;negativo;False;
41584493,14;71958371,37;positivo;True;
31332702,86;59925548,97;negativo;True;
58934153,6;4485344,75;positivo;True;
52892712,67;55162514,34;negativo;False;
56052208,4;4941660,62;positivo;True;
79098707,36;77865589,15;negativo;True;
49931235,93;67741765,24;negativo;False;
62738707,36;93213875,98;positivo;True;
17908425,22;88046088,67;negativo;False;
62055650,1;15483646,94;positivo;True;
19264819,23;82097862,35;negativo;False;
29076971,19;5454596,34;negativo;False;
13310083,93;79792591,16;positivo;True;
60200961,48;15472815,08;positivo;False;
42761501,73;85418939,44;positivo;False;
29497364,6;41495725,68;negativo;False;
8774911,94;48939261,36;negativo;True;
38847958,24;47190025,22;negativo;False;
13422171,37;33664586,35;positivo;True;
38561317,73;91203072,29;negativo;False;
29898956,09;59625038,72;positivo;False;
90167790,99;78579304,43;positivo;False;
47729306,54;50962199,11;negativo;True;
53000256,06;72948545,83;positivo;True;
73703286,3;58876698,25;positivo;False;
3546567,68;98774993,39;negativo;False;
33011347,35;76375320,59;negativo;True;
71880547,4;40576008,32;positivo;True;
76645887,59;48842473,2;positivo;True;
46210665,12;91629070,23;positivo;True;
92323499,82;27174558,37;positivo;True;
39950471,93;96233965,98;positivo;True;
11306370,24;59187144,09;negativo;True;
79064312,33;69409828,46;negativo;True;
62714135,05;61103178,02;positivo;False;
75193977,42;47989439,38;negativo;True;
72497573,23;43507696,31;positivo;True;
812955,81;18792643,69;positivo;False;
11852190,28;63888116,52;positivo;False;
41637198,57;16387372,9;positivo;True;
47914216,86;38109396,96;negativo;True;
5635166,81;70605889,53;negativo;True;
72995842,03;79175043,42;positivo;False;
69337915,93;81081092,96;positivo;True;
8075732,11;53333030,81;negativo;True;
30368989,58;70338482,09;negativo;False;
64080705,98;95983316,04;positivo;True;
75495237,95;84888184,51;negativo;False;
72890950,18;99597578,37;negativo;True;
43151674,14;20596,98;negativo;True;
57182159,62;91464370,38;positivo;True;
97096231,21;11300817,13;negativo;True;
28471822,85;31813968,76;positivo;False;
52203506,53;12645596,43;negativo;False;
99283155,11;99604264,1;negativo;True;
89400829,64;91127614,05;positivo;False;
65552797,47;47025637,71;positivo;True;
6893102,19;54162877,85;negativo;False;
61861910,48;86041970,81;negativo;True;
51910378,72;45602343,66;negativo;True;
85319952,32;10027702,8;positivo;False;
22754377,85;81092152,42;positivo;True;
26306207,89;82055637,9;negativo;False;
97627817,67;36184226,07;negativo;False;
23799985,36;57846215,43;positivo;False;
50120315,37;21990006,02;negativo;False;
16370135,62;38240381,5;negativo;False;
49444572,71;44211928,33;negativo;True;
49171069,8;16279904,15;negativo;True;
44464571,72;52935772,28;negativo;True;
56371293,93;90123428,93;positivo;True;
85390797,16;94327743,49;negativo;True;
54517293,22;10233563,31;negativo;True;
32777955,18;9170383,93;negativo;False;
59890049,77;30728407,35;negativo;False;
11166362,13;58088798,91;negativo;False;
51693014,45;69995882,34;positivo;True;
7134292,61;13589005,78;negativo;False;
93252128,7;59741891,11;negativo;False;
44436199,84;16138840,98;negativo;True;
3192407;41059249,61;negativo;True;
44793843,2;73771996,06;positivo;False;
54635929,32;43456482,15;negativo;True;
80560556,65;25057985,07;negativo;True;
60089773,4;4706635,5;positivo;False;
34742645,65;41641533,32;positivo;True;
46150291,57;73454184,7;positivo;False;
45828561,62;16025016,68;positivo;True;
30427129,74;95000193,87;negativo;True;
51032838,97;94518417,99;negativo;False;
24424662,11;7993453,6;negativo;False;
45381994,12;3362591,58;negativo;False;
20338403,09;99350539,24;negativo;False;
8534029,09;55830686,81;negativo;True;
64639064,63;62416072,74;positivo;False;
27162058,54;83190770,03;positivo;False;
86482642,5;61297217,1;positivo;False;
80995999,99;19886251,01;negativo;False;
62509313,79;18421811,52;negativo;True;
6447440,35;96992170,23;positivo;True;
56691744,86;22597248,44;positivo;False;
65312070,95;16928615,65;positivo;False;
20205122,96;50989664,26;negativo;False;
88173226,45;62912288,45;positivo;False;
55275372,95;35679023,99;negativo;True;
17176034,7;42267346,4;positivo;False;
13401129,33;9665787,12;negativo;False;
53515329,69;26971132,38;positivo;True;
24408329,06;26201881;positivo;False;
50248725,82;56437967,78;negativo;False;
64946470,07;37653459,03;positivo;True;
90233623,81;93587852,51;positivo;True;
65650589,9;38169175,14;positivo;True;
61466042,25;49749106,23;negativo;True;
91416446,4;42451203,2;positivo;True;
85349769,44;55913383,02;positivo;True;
58465238,31;96809873,35;negativo;True;
85495702,8;57547184,84;negativo;False;
50960249,02;22621674,09;negativo;False;
41109907,37;10818907,31;positivo;False;
64035586,7;5401661,09;positivo;True;
38078862,3;73105582,35;positivo;False;
18013400,69;82996963,44;positivo;True;
9493229,75;73600834,76;positivo;False;
20794546,08;24474783,58;negativo;True;
41345827,68;34548717,37;positivo;True;
47021227,03;45558436,09;positivo;True;
78870201,96;13556094,34;negativo;True;
72863282,42;84926143,7;positivo;True;
60441693,81;7302809,36;negativo;False;
98306920,88;18568001,8;negativo;False;
61549156,72;69196292,79;negativo;False;
57856996,5;1271533,63;positivo;True;
38914951,53;22935540,49;positivo;True;
76969800,31;17989666,62;negativo;False;
18774470,39;16141918,29;positivo;True;
35745496,69;36185337,43;negativo;False;
91630921,5;85522894,59;negativo;True;
13699592,44;74990543,81;negativo;True;
39157797,43;37488255,66;negativo;False;
70570430,99;4657447,01;negativo;False;
95777067,94;6851732,99;positivo;False;
99916456,77;87493428,04;negativo;False;
56169771,7;86060856,35;negativo;True;
48755856,4;22603327,3;positivo;False;
4043942,27;58602950,85;negativo;False;
54854684,39;54315429,05;negativo;True;
17892472,32;51590127,68;positivo;False;
88162878,27;7355238,9;negativo;True;
97395183,04;1106384,29;negativo;True;
99728535,86;75781180,15;positivo;True;
88429478,2;40696235,63;negativo;False;
73784501,31;15172046,93;negativo;False;
23661049,01;92877358,4;positivo;False;
3543474,67;45414420,18;positivo;True;
28732840,08;16284390,32;positivo;True;
43526054,6;33742119,24;positivo;False;
16047401,25;78443108,37;negativo;False;
83898733,52;6019017,49;positivo;False;
35064899,1;38720986,14;negativo;False;
86963558,69;729314,41;negativo;False;
29140402,32;60977946,62;positivo;True;
31608376,64;64017155,21;positivo;False;
60818758,38;95132324,51;positivo;False;
51475234,39;35261444,36;negativo;True;
87903343,51;76135211,48;positivo;True;
41301709,77;83660876,94;negativo;True;
16180682,8;66550025,01;negativo;True;
38939799,23;85819289,44;positivo;True;
55131743,48;88262591,65;negativo;True;
52186863,42;5088557,74;negativo;False;
77783792,71;84207342,31;negativo;False;
94802441,28;43457564,81;negativo;False;
76498353,36;54821263,73;positivo;True;
13802193,62;77056988,87;negativo;True;
62460462,71;80779196,98;negativo;False;
5405117,64;25950913,75;positivo;True;
15853150,41;60408309,52;positivo;False;
37236817,93;90996425,94;positivo;False;
8731154,82;27642061,51;negativo;True;
65244224,95;23603931,57;negativo;True;
58650960,68;96567670,77;negativo;False;
35220722,06;17717099,61;negativo;False;
83236938,09;82631100,04;negativo;False;
8028491,3;23858732,37;negativo;False;
97700129,72;96786783,2;positivo;True;
92969084,78;16413518,41;positivo;False;
70382976,68;6689134,9;negativo;True;
64592484,05;71537344,71;negativo;True;
2888853,57;48061951,06;negativo;True;
92978428,5;4580491,57;positivo;True;
72413890,26;1743818,15;negativo;False;
54010571,87;11288150,84;negativo;True;
3009795,45;39798047,68;negativo;True;
44235192,06;4690966,94;negativo;False;
25897715,79;32498428,36;negativo;True;
35919118,77;47276781,45;negativo;False;
56679730,91;43676206,62;positivo;True;
80594257,85;54617758,72;negativo;True;
53664922,38;74200073,19;negativo;False;
41029931,75;8365462,55;positivo;True;
25867797,47;41083620,87;positivo;False;
38823236,31;71451452,55;positivo;False;
21262987,84;47674510,76;positivo;False;
5397385,18;61867677,29;positivo;True;
80092829,51;39711493,47;positivo;True;
84833820,13;11967420,68;negativo;False;
9814167,63;70657309,16;positivo;True;
40911238,42;81469225,58;negativo;False;
56099335,17;45710295,98;negativo;True;
96802602,5;20950076,84;positivo;False;
82030312,29;81649006,42;negativo;False;
27157010,17;56632794,01;positivo;True;
84327777,55;81180757,99;negativo;True;
98043505,06;26454370,19;positivo;False;
97435059,35;55840360,58;negativo;False;
49383195,2;79240681,68;negativo;True;
22568321,14;3203496,04;negativo;False;
66134223,8;9922782,18;positivo;False;
17909752,83;11214847,46;negativo;False;
74653483,86;86636925,07;negativo;False;
81557165,26;74651700,05;negativo;False;
20038550,17;48229859,27;negativo;True;
33092287,67;71101590,93;positivo;False;
86550021,75;7829618,27;negativo;False;
92601700,44;48131954,24;positivo;False;
22368057,85;92076576,12;positivo;False;
61872276;48758678,49;positivo;True;
86412259,64;45221074,97;positivo;False;
59418683,55;91881537,82;positivo;False;
95969861,48;99792359,84;positivo;False;
36009950,16;82245180,01;positivo;False;
84427340,83;37953360,88;negativo;True;
70497335,87;92238731,34;positivo;False;
10743200,33;66860376,55;positivo;False;
14066711,99;2663299,4;negativo;False;
50526574,03;80661810,04;negativo;True;
80482471,9;96460871,36;negativo;True;
53974373;74194429,02;positivo;False;
44435379,4;19077512,4;negativo;True;
16380798,77;36181929,26;positivo;True;
94888235,43;30414727,15;positivo;False;
3663974,94;53473321,7;positivo;False;
46610236,44;58782210,38;positivo;True;
48346906,83;96336984,34;negativo;False;
30768799,87;78326195,42;negativo;True;
56053212,44;55784181;positivo;False;
15175460,98;4107067,56;positivo;False;
66967250,87;41272716,48;negativo;True;
84346570,97;81485535,75;negativo;True;
69932873,19;32856564,63;positivo;True;
15114678,79;65656385,77;positivo;True;
50569571,7;13360239,2;negativo;True;
75187048,2;53186803,95;negativo;False;
74447001,63;9352678,09;negativo;False;
94423566,25;62373233,46;positivo;True;
56935741,28;99277814,08;negativo;False;
76735010,53;60475401,08;negativo;False;
75921557,51;3151716,91;negativo;False;
77937553,44;73935700,57;positivo;True;
82320889,27;84650860,67;negativo;True;
85133594,26;92368472,34;positivo;False;
98759834,96;49410163,63;positivo;True;
2363349,07;82985207,96;negativo;False;
75285863,3;59915499,44;negativo;False;
78370316,79;85448280,21;negativo;True;
62944091,94;1286495,68;positivo;True;
20477143,92;13596792,57;negativo;True;
73661147,81;40892326,69;positivo;False;
34633588,33;31315124,05;positivo;True;
88392949,4;74779898,38;positivo;False;
72427946,7;35738529,41;positivo;True;
21102077,05;2655628,03;positivo;False;
67707766,36;47093819,11;negativo;True;
46091999,01;62761478,73;negativo;True;
10998171,15;86555685,38;negativo;False;
36599810,86;7491214,43;positivo;False;
45997562,44;8675681,21;negativo;True;
82518227,92;71529812,01;positivo;True;
41766308,56;28351156,32;positivo;False;
28689083,56;50218296,48;negativo;False;
78259008,02;8437337,91;positivo;False;
76153097,31;2060596,11;negativo;False;
2107806,4;41920965,66;positivo;True;
11088400,86;24801027,29;negativo;False;
87317743,86;18739213,98;positivo;True;
92130248,32;22620965,55;negativo;True;
47414213,94;7844548,76;positivo;False;
3572755;10468371,3;negativo;False;
85222842,46;79718750,01;negativo;False;
76566726,84;21475820,41;positivo;False;
73678080,16;43688713,68;positivo;True;
53637777,91;46916948,05;negativo;True;
81249444,88;5242191,46;negativo;False;
21865002,75;58682984,62;positivo;False;
13484810,63;57780689,41;positivo;True;
90931407,82;13418506,59;positivo;True;
43746008,19;42500478,08;positivo;True;
41046065,5;12290077,02;positivo;True;
11789894,95;10656731,78;positivo;False;
13112570,64;92877269,77;positivo;False;
58416693,18;82988056,87;positivo;True;
30881142,7;66488803,72;negativo;False;
91665159,41;75341144,14;positivo;True;
20101482,91;28037707,94;negativo;False;
32536012,7;98320195,45;negativo;True;
30059065,45;82500760,3;positivo;False;
57631706,82;98174160,69;positivo;False;
31567602,01;9018691,95;positivo;True;
65652530,22;21161562,39;positivo;False;
49902245,21;32088786,59;positivo;False;
43382179,83;31288956,3;positivo;False;
21162585,9;35745695,63;positivo;True;
54527910,94;98967008,06;positivo;True;
88741123,17;13991303,02;negativo;False;
80136719,66;36158554,01;positivo;True;
1221862,82;61178170,14;positivo;True;
88378043,08;75924469,59;negativo;True;
58150644,8;83597230,76;positivo;False;
51516899,86;47501287,53;negativo;True;
35330040,53;78199463,24;positivo;True;
50644647,28;80316071,27;positivo;True;
22747034,18;65005215,79;negativo;True;
20733437,3;32613131,92;positivo;True;
81014879,5;93147367,42;negativo;False;
55428840,83;43810515,51;positivo;False;
74315153,35;61090299,83;positivo;False;
44347063,8;23483654,27;positivo;True;
99474176,45;9379981,49;negativo;True;
35824538,87;87918052,01;positivo;False;
98974693,02;1448293,1;positivo;False;
26335007,38;92773549,3;negativo;False;
47021871,69;57109122,45;positivo;True;
96848813,94;61659621,8;negativo;False;
20817568,17;51784292,72;negativo;False;
99979035,99;18974831,34;positivo;True;
51125291,98;42876462,28;negativo;True;
27475974,62;24336350,73;positivo;False;
86695974,05;93335188,9;negativo;True;
60737712,99;77421527,95;negativo;False;
18956053,37;24507598,65;negativo;False;
55954241,91;83953633,09;negativo;False;
58309526,42;97155282,1;negativo;True;
56691444,56;56981023,49;negativo;True;
30308730,04;51035060,54;negativo;True;
27836046,36;39526178,34;negativo;True;
41525837,2;8265665,72;negativo;True;
74280664,71;77862480,36;positivo;True;
80352506,37;11278358,91;negativo;True;
40830972,48;5113181,07;positivo;True;
85556082,47;93445933,55;positivo;False;
65625963,15;24121008,28;negativo;True;
59603663,92;50190632,06;positivo;False;
2113904,85;70152361,87;positivo;True;
1910339,65;44751897,94;positivo;True;
21017350,91;14765106,08;positivo;False;
50162242,15;25472945,42;positivo;False;
37333214,7;45535466,43;negativo;True;
67344791,01;41947244,78;negativo;False;
55028820,08;51775208,94;positivo;True;
